matchId,blue_wins,blue_kills,blue_assists,blue_deaths,blue_wards_placed,blue_wards_kills,blue_dragon_kills,blue_herald_kills,blue_tower_kills,blue_inhibitor_kills,blue_total_gold,blue_average_lvl,blue_total_exp,blue_total_cs,red_kills,red_assists,red_deaths,red_wards_placed,red_wards_kills,red_dragon_kills,red_herald_kills,red_tower_kills,red_inhibitor_kills,red_total_gold,red_average_lvl,red_total_exp,red_total_cs
NA1_4176243389,True,11,10,16,16,2,0,0,0,0,19705,7.4,20152,302,15,10,10,15,5,1,0,0,0,20870,7.6,21029,302
NA1_4176250434,True,11,9,9,15,6,0,0,0,0,19556,7.4,20314,263,9,6,11,18,5,1,0,1,0,20210,7.4,20057,290
NA1_4176252002,False,6,8,8,20,2,0,0,0,0,18192,7.4,20250,305,8,10,6,11,2,1,0,0,0,18721,7.6,20823,291
NA1_4176255707,False,12,15,11,16,2,1,0,0,0,20670,7.6,19792,300,11,14,12,15,2,0,1,0,0,19924,7.6,20003,299
NA1_4176257394,False,11,12,12,18,5,0,0,0,0,19711,7.0,18845,283,12,13,11,19,8,1,0,0,0,21318,7.6,20494,328
NA1_4176261174,False,8,7,13,13,2,0,0,0,0,18088,7.6,19796,296,13,16,8,15,4,1,1,0,0,22385,7.6,22667,308
NA1_4176265102,True,7,12,4,16,4,1,1,0,0,20099,7.6,21379,354,4,7,7,15,3,0,0,0,0,17918,7.8,21657,343
NA1_4176269131,True,11,15,2,19,3,0,0,0,0,20418,7.6,20896,316,2,2,11,14,4,1,1,0,0,16264,7.2,18707,281
NA1_4176272206,False,9,10,12,15,3,1,0,0,0,19146,7.4,20223,329,12,12,9,16,6,0,0,0,0,20427,7.8,22381,305
NA1_4176273491,True,15,15,7,17,5,1,0,0,0,21920,7.8,22219,307,7,8,15,15,2,0,0,0,0,17663,7.4,19839,254
NA1_4176273800,True,4,6,1,20,3,0,1,0,0,17870,7.8,20817,341,1,2,4,14,8,1,0,0,0,15501,7.2,19424,292
NA1_4176275128,True,11,14,1,19,3,1,1,0,0,21368,7.8,22469,310,1,3,11,15,5,0,0,0,0,15535,7.0,18559,290
NA1_4176278595,False,9,7,9,16,3,0,0,0,0,19659,7.4,20736,337,8,7,8,20,5,1,0,0,0,19211,7.4,20919,307
NA1_4176280927,False,7,7,10,22,3,1,0,0,0,17014,7.0,18562,269,10,18,7,17,4,0,0,0,0,18988,7.2,19060,225
NA1_4176284734,False,5,7,11,15,3,0,0,0,0,17599,7.6,20397,315,11,10,5,17,2,1,0,0,0,20907,7.8,22437,350
NA1_4176286421,True,11,12,9,18,8,1,0,0,0,20858,7.6,20437,319,9,5,11,14,5,0,0,0,0,18401,7.8,21171,306
NA1_4176292501,False,7,10,5,16,3,0,1,0,0,17555,7.2,19299,271,5,5,7,16,2,0,0,1,0,19718,7.4,20143,335
NA1_4176295240,True,5,4,4,17,0,0,1,0,0,18644,7.8,21445,367,4,4,5,13,1,1,0,0,0,16747,7.4,19755,329
NA1_4176296186,False,7,7,11,11,3,1,0,0,0,17665,7.0,18466,257,11,11,7,16,1,0,1,0,0,20976,7.0,20328,319
NA1_4176298066,False,8,12,11,13,3,0,0,0,0,18913,7.2,19960,300,11,8,8,16,1,1,0,0,0,20731,7.6,21315,313
NA1_4176303336,False,8,9,7,17,4,1,1,0,0,18053,7.2,18998,274,7,9,8,15,3,0,0,0,0,19235,7.6,21180,331
NA1_4176306632,True,9,9,7,16,4,1,0,0,0,19247,7.6,20156,293,7,10,9,13,3,0,0,0,0,18378,7.4,19352,286
NA1_4176307308,False,5,4,4,20,2,0,1,0,0,18288,8.0,22566,340,4,2,5,16,5,1,0,0,0,17137,7.8,21589,329
NA1_4176307418,True,14,15,7,16,3,1,1,0,0,21052,7.2,18764,262,7,5,14,15,5,0,0,0,0,17900,7.0,17939,262
NA1_4176308960,True,14,14,7,16,3,0,1,0,0,21087,7.4,20488,301,7,10,14,10,4,1,0,0,0,18195,7.2,19298,292
NA1_4176319363,False,2,3,8,16,2,0,0,0,0,15696,6.8,17787,291,8,5,2,15,4,0,1,1,0,21107,7.8,22110,376
NA1_4176322391,False,14,17,14,15,7,0,0,0,0,20280,7.2,18485,238,14,19,14,21,5,0,0,0,0,21171,7.2,18798,264
NA1_4176336148,True,10,11,5,17,6,0,1,0,0,19876,7.6,21006,321,5,6,10,23,2,1,0,0,0,17807,7.6,20849,327
NA1_4176340129,False,6,8,7,16,6,0,0,0,0,18810,7.8,21321,354,7,9,6,19,5,1,0,0,0,20035,7.6,21497,363
NA1_4176341436,True,11,8,8,17,3,0,1,0,0,20291,7.4,20067,288,8,10,11,17,4,1,0,0,0,18801,7.2,19250,313
NA1_4176343129,True,9,10,7,21,7,1,1,0,0,18676,7.6,21005,290,7,4,9,13,3,0,0,0,0,18422,7.6,21669,316
NA1_4176350076,True,7,10,3,15,1,0,0,0,0,19135,7.6,20137,298,3,4,7,11,1,0,0,0,0,16440,7.2,18980,296
NA1_4176353692,False,10,6,12,16,3,0,0,0,0,20511,7.8,21817,300,12,7,10,16,4,1,1,1,0,22353,8.0,23134,326
NA1_4176354765,False,6,5,7,15,2,1,0,0,0,18622,7.6,20729,323,7,9,6,18,3,0,0,0,0,19446,7.8,21963,321
NA1_4176361814,True,14,17,5,22,2,0,0,0,0,23192,7.6,20921,332,5,10,14,20,9,1,0,0,0,17322,7.2,19184,283
NA1_4176361861,False,5,5,7,14,3,0,0,0,0,17030,7.4,20038,289,7,11,5,18,5,1,0,0,0,19126,7.8,21401,323
NA1_4176363509,True,5,6,3,16,7,1,1,0,0,17485,7.2,19927,328,3,3,5,23,5,0,0,0,0,18078,7.6,21313,378
NA1_4176364649,True,8,4,9,15,1,0,1,0,0,18477,7.2,19900,255,9,9,8,23,0,0,0,0,0,18815,7.2,19725,297
NA1_4176365940,False,6,7,14,13,3,0,0,0,0,18410,7.2,19988,308,13,21,5,22,3,1,1,0,0,21681,8.0,22251,298
NA1_4176371826,True,5,9,7,12,5,0,1,0,0,18627,7.8,20361,308,7,4,5,18,2,1,0,0,0,19453,7.8,22431,361
NA1_4176372292,False,5,5,6,24,5,0,0,0,0,18160,7.8,20659,317,6,6,5,17,7,1,0,0,0,17623,7.6,21041,296
NA1_4176394334,True,4,2,6,20,4,1,0,0,0,18579,7.4,20726,341,6,6,4,18,5,0,0,0,0,17683,7.4,20608,274
NA1_4176404792,False,4,1,2,16,3,1,0,0,0,17618,7.6,21885,346,2,3,4,15,3,0,1,0,0,16469,7.6,20366,322
NA1_4176404978,True,14,11,10,20,10,1,0,0,0,20674,7.2,19351,270,10,11,14,20,2,0,0,0,0,18337,6.8,16965,240
NA1_4176406835,True,10,8,7,17,4,0,0,0,0,21150,8.0,23483,360,7,4,10,14,4,1,1,1,0,18668,7.6,20625,281
NA1_4176408614,True,7,3,7,13,1,1,1,0,0,18764,7.4,21076,316,7,4,7,16,3,0,0,0,0,17816,7.6,20063,277
NA1_4176410384,False,7,13,15,14,3,0,0,0,0,17428,7.2,18696,269,15,24,7,18,2,0,0,0,0,23096,8.2,22704,323
NA1_4176411653,True,5,8,6,18,3,1,0,0,0,18394,7.4,19801,329,6,8,5,15,2,0,1,0,0,18607,7.6,22095,334
NA1_4176419678,False,4,4,5,21,3,0,0,0,0,17109,7.0,18561,315,5,8,4,18,6,1,0,0,0,18746,7.4,20602,355
NA1_4176422406,False,8,11,10,18,4,1,0,0,0,18636,7.0,18875,272,10,8,8,17,1,0,0,0,0,19988,7.8,21047,303
NA1_4176424665,False,3,3,10,16,0,0,1,1,0,16181,6.8,17673,242,10,9,3,17,4,1,0,0,0,20755,7.8,21734,353
NA1_4176425203,True,7,6,10,13,6,1,0,0,0,18663,7.8,20617,317,10,9,7,19,3,0,0,0,0,19314,7.6,20463,309
NA1_4176425518,True,6,6,5,17,5,1,1,0,0,18610,7.8,20927,341,5,2,6,19,6,0,0,0,0,17385,7.6,20659,321
NA1_4176427685,False,6,6,10,15,4,0,0,0,0,17871,7.4,20476,298,10,9,6,14,6,1,0,0,0,21905,7.8,21810,369
NA1_4176431029,False,7,7,4,17,1,0,1,1,0,19557,7.4,19502,294,4,5,7,17,2,1,0,0,0,16814,7.2,18519,272
NA1_4176439534,False,3,4,6,16,6,0,1,0,0,18424,7.8,20980,325,6,6,3,17,3,1,0,0,0,19473,8.0,22327,356
NA1_4176445462,True,12,19,7,18,3,1,0,0,0,20556,7.4,20487,274,7,6,12,15,4,0,0,0,0,17233,7.2,19626,277
NA1_4176446881,True,13,13,6,16,2,0,0,0,0,20398,7.4,20814,291,6,7,13,16,1,1,0,0,0,17397,6.6,17378,266
NA1_4176450937,False,11,13,6,14,1,1,0,1,0,21287,7.8,21211,311,6,4,11,13,0,0,0,0,0,17464,7.2,19966,286
NA1_4176462284,True,11,17,9,16,3,0,1,0,0,21331,7.6,21132,306,9,14,11,19,2,1,0,0,0,18579,7.6,19771,302
NA1_4176469621,False,9,11,10,11,5,0,1,0,0,19643,7.6,20259,322,10,13,9,20,0,1,0,0,0,19973,7.6,21023,301
NA1_4176483054,True,4,7,9,19,2,0,1,0,0,16994,7.0,18118,285,9,15,4,17,4,1,0,0,0,18822,7.4,19088,273
NA1_4176486628,True,12,19,13,13,5,0,0,0,0,20342,7.2,18926,248,13,17,12,19,6,1,0,0,0,21674,7.4,20057,292
NA1_4176499540,True,9,8,7,11,2,0,1,0,0,18922,7.8,21681,293,7,5,9,11,3,1,0,0,0,20624,8.0,22072,373
NA1_4176500622,False,6,8,5,17,3,0,1,0,0,19804,7.8,21563,367,5,4,6,19,5,1,0,0,0,18321,8.0,22562,348
NA1_4176505501,True,8,8,7,16,2,0,0,1,0,20041,7.4,20377,288,7,7,8,17,2,1,1,0,0,19394,7.4,20814,331
NA1_4176508133,True,5,5,10,17,4,0,0,0,0,17690,7.4,19488,307,10,9,5,16,4,0,0,0,0,20869,8.0,22129,357
NA1_4176510791,True,4,6,6,17,2,1,0,0,0,17949,7.8,20886,331,6,10,4,18,2,0,0,0,0,18189,7.4,20375,296
NA1_4176511543,True,5,6,11,15,7,0,1,0,0,17616,7.2,20108,330,11,14,5,25,6,0,0,0,0,19778,7.4,20210,318
NA1_4176512958,True,15,17,10,16,3,1,1,0,0,21795,7.6,21304,293,10,8,15,19,3,0,0,0,0,19344,7.8,20933,312
NA1_4176534997,False,7,10,13,16,5,0,0,0,0,17139,6.4,15555,226,12,24,6,21,2,0,0,0,0,20130,7.0,18079,278
NA1_4176538624,False,2,1,6,20,3,0,1,0,0,17206,7.8,21718,343,6,7,2,20,6,1,0,0,0,19880,7.8,21327,367
NA1_4176540833,False,7,6,10,17,4,0,1,0,0,17748,7.6,20151,292,10,12,7,18,5,1,0,0,0,20118,7.2,19869,268
NA1_4176553291,False,7,9,10,20,3,0,0,0,0,18215,7.6,20517,276,10,9,7,12,5,1,0,0,0,21046,7.8,22260,339
NA1_4176556575,False,4,4,8,19,4,1,0,0,0,17883,7.8,22188,355,8,10,4,21,3,0,0,0,0,19491,7.8,22161,349
NA1_4176565553,True,7,7,9,22,6,1,0,0,0,19681,7.8,21946,332,9,10,7,18,5,0,1,0,0,19328,7.6,21131,325
NA1_4176583124,False,9,10,10,21,6,0,1,0,0,19047,7.6,21071,321,10,8,9,15,6,1,0,0,0,20191,7.8,21028,350
NA1_4176586940,True,8,6,4,13,8,1,1,0,0,18436,7.6,20688,315,3,5,7,19,2,0,0,0,0,17961,7.4,20695,350
NA1_4176587717,True,10,9,9,12,1,0,1,0,0,20419,7.4,20724,315,9,10,10,13,5,1,0,0,0,18931,7.4,19619,289
NA1_4176590631,False,1,1,6,20,3,0,0,0,0,15403,7.4,19643,308,6,13,1,15,6,1,0,0,0,18970,7.4,20386,325
NA1_4176595121,False,5,4,9,14,3,0,0,0,0,16835,7.2,18548,274,9,7,5,15,3,1,0,0,0,18878,7.6,21286,315
NA1_4176599225,False,14,24,15,15,3,0,0,0,0,19397,7.0,18363,216,15,25,14,19,2,1,0,0,0,22001,7.4,20121,304
NA1_4176604178,False,9,12,11,19,3,0,0,0,0,19178,7.4,19281,296,11,9,9,14,2,2,0,0,0,20712,7.6,21776,327
NA1_4176605139,False,7,8,8,23,2,1,0,0,0,19010,8.0,20877,335,8,5,7,13,6,0,1,0,0,19297,7.8,21560,327
NA1_4176626234,True,13,17,7,16,2,0,0,0,0,20636,7.6,20334,304,7,7,13,25,4,0,0,0,0,19309,7.4,20453,316
NA1_4176627093,True,11,17,4,28,4,1,1,0,0,21494,7.4,21451,343,4,3,11,15,5,0,0,0,0,16309,7.4,19300,295
NA1_4176629758,True,9,10,12,21,7,0,0,0,0,20217,7.2,20843,315,12,14,9,25,5,0,1,0,0,20321,7.2,18776,278
NA1_4176637302,False,3,0,9,13,1,0,0,0,0,16965,7.6,19771,331,9,10,3,14,4,1,0,0,0,20866,7.8,22093,362
NA1_4176641828,True,9,9,7,19,5,0,0,0,0,20077,7.2,19798,338,7,11,9,16,3,0,0,0,0,18881,7.0,18697,318
NA1_4176644968,False,11,17,9,15,2,1,0,0,0,20377,7.8,21821,293,9,10,11,13,2,0,0,0,0,19121,7.2,19575,298
NA1_4176646829,True,8,6,13,20,3,0,0,0,0,18325,7.4,19492,262,13,13,8,18,5,0,0,0,0,18619,7.0,18657,205
NA1_4176648877,False,5,6,15,19,5,0,1,0,0,18336,7.0,19170,305,15,18,5,20,5,1,0,0,0,20991,7.8,20595,297
NA1_4176653910,False,13,13,11,11,6,0,0,0,0,20631,7.6,21024,281,11,11,13,22,1,1,1,0,0,21691,8.0,22473,337
NA1_4176658304,False,8,11,13,17,2,0,1,0,0,17311,6.8,17671,250,13,18,8,17,6,1,0,0,0,20507,7.6,20856,303
NA1_4176660278,True,14,17,5,16,7,1,0,0,0,20894,7.4,20232,297,5,5,14,14,1,0,1,0,0,17993,7.2,19557,332
NA1_4176668781,True,13,16,6,14,6,1,1,0,0,21713,8.0,22587,343,6,5,13,19,2,0,0,0,0,19034,7.4,20499,313
NA1_4176672201,True,5,4,12,13,0,1,0,0,0,18364,7.6,20246,335,12,10,5,14,7,0,1,1,0,22027,8.0,22704,338
NA1_4176672966,False,5,1,11,12,4,0,1,0,0,15729,7.0,18432,253,11,11,5,23,2,1,0,1,0,22183,7.6,20900,321
NA1_4176676873,True,14,11,8,24,8,0,0,0,0,22438,8.2,23336,344,8,8,14,20,10,1,0,0,0,18001,7.4,19312,268
NA1_4176694373,False,4,1,3,11,2,0,0,0,0,14852,6.2,16617,250,2,3,3,18,0,0,0,0,0,18209,7.8,21729,357
NA1_4176702362,False,4,5,8,16,5,0,0,0,0,17957,7.6,20350,329,8,11,4,22,4,0,1,1,0,20453,7.6,20738,318
NA1_4176702969,False,10,10,6,19,0,0,1,2,0,21284,7.4,20579,324,6,6,10,14,2,0,0,0,0,17912,6.8,17511,307
NA1_4176709901,False,9,11,9,18,6,1,0,0,0,19646,7.6,19653,300,9,8,9,21,3,0,1,0,0,20417,7.8,21568,357
NA1_4176719616,False,8,10,8,15,4,0,0,0,0,18239,7.4,19147,309,8,7,8,17,4,1,0,0,0,19630,7.6,21584,342
NA1_4176719768,False,8,5,10,21,3,0,0,1,0,20623,7.6,21501,311,10,6,8,15,2,1,1,0,0,18016,7.4,20329,251
NA1_4176730990,False,6,11,8,17,4,0,0,0,0,18428,7.4,19343,324,8,12,6,17,4,1,0,0,0,18963,7.4,20073,349
NA1_4176732824,False,1,1,11,19,4,0,0,0,0,15557,7.0,18777,295,11,12,1,24,5,1,1,1,0,22043,8.0,22999,356
NA1_4176733567,True,11,10,3,19,2,0,1,0,0,19941,7.8,21841,290,3,3,11,14,7,1,0,0,0,16312,7.2,19473,302
NA1_4176735773,False,6,7,7,14,7,0,1,0,0,18200,7.8,20847,324,7,6,6,23,3,1,0,0,0,18967,7.6,21405,343
NA1_4176736992,False,6,8,6,17,7,1,1,0,0,18703,7.4,20967,321,6,7,6,17,3,0,0,0,0,18904,7.6,20977,325
NA1_4176743274,False,4,6,11,12,3,0,0,0,0,17529,7.0,18944,309,11,11,4,17,5,1,1,0,0,20412,7.6,21677,344
NA1_4176744847,False,11,13,8,18,4,0,0,0,0,20816,7.6,20330,309,8,8,11,21,7,0,1,0,0,20046,7.6,20651,330
NA1_4176749959,False,4,6,4,20,4,0,0,0,0,18663,7.8,21595,348,4,3,4,16,3,1,0,0,0,16593,7.4,19590,313
NA1_4176750080,False,10,11,9,18,3,1,1,0,0,20296,7.6,20767,278,9,11,10,24,4,0,0,0,0,19913,7.6,21169,299
NA1_4176751963,False,6,8,8,16,3,0,0,0,0,18527,7.2,19421,275,8,11,6,17,5,1,0,0,0,19206,7.2,20254,320
NA1_4176755762,True,12,10,10,18,3,0,0,0,0,22461,7.4,21093,287,10,15,12,16,8,1,0,0,0,20385,7.4,20470,302
NA1_4176756540,True,5,7,5,11,8,1,0,0,0,18155,7.2,19900,316,5,4,5,21,3,0,1,1,0,19009,7.4,20614,334
NA1_4176768786,False,5,5,9,19,8,0,0,0,0,17968,7.2,19842,298,9,11,5,21,5,1,0,0,0,19604,7.4,19936,284
NA1_4176772705,True,13,10,8,19,4,0,1,1,0,23260,7.6,21920,305,8,6,13,13,2,1,0,0,0,17794,6.8,17933,250
NA1_4176780405,False,7,10,3,18,1,0,0,0,0,19416,7.6,21115,313,3,3,7,15,2,1,1,0,0,17602,7.8,21154,338
NA1_4176782508,True,2,2,3,21,3,0,0,0,0,15867,7.4,19894,320,3,3,2,19,6,1,0,0,0,17159,7.6,20881,345
NA1_4176784431,False,5,4,8,16,4,0,0,0,0,17870,7.8,20374,333,8,10,5,21,4,1,1,0,0,20337,7.8,21985,343
NA1_4176790872,True,6,5,5,17,6,0,0,0,0,19348,7.6,21358,333,5,7,6,20,5,0,1,0,0,17949,7.4,19345,302
NA1_4176791484,False,9,11,7,20,4,0,0,0,0,19899,7.8,21187,340,7,8,9,18,7,0,0,0,0,19478,7.4,21162,330
NA1_4176793946,True,8,10,7,14,2,1,1,0,0,19451,7.4,21006,289,7,11,8,21,2,0,0,0,0,19027,7.4,20190,298
NA1_4176808501,True,10,8,8,15,4,1,0,0,0,19584,7.4,21418,322,8,10,10,17,4,0,0,0,0,19208,7.4,20566,293
NA1_4176811797,True,8,10,11,21,2,0,0,0,0,18248,7.4,19289,281,11,8,8,16,9,0,0,0,0,20324,8.0,22224,341
NA1_4176814640,False,3,1,7,17,8,0,1,0,0,17461,7.4,19510,336,7,6,3,20,7,1,0,0,0,19488,7.8,21926,335
NA1_4176818666,False,9,8,18,21,1,0,0,0,0,17040,6.4,15762,201,18,22,9,24,6,0,1,0,0,22969,7.4,20413,275
NA1_4176820656,True,6,4,8,19,7,0,1,1,0,17754,7.4,19706,260,8,6,6,25,4,0,0,0,0,18230,7.0,19034,275
NA1_4176827245,False,9,6,9,16,4,0,0,0,0,18743,7.4,20850,290,9,11,9,18,1,1,0,0,0,20449,7.8,22823,365
NA1_4176834837,True,8,8,4,20,1,0,1,1,0,21240,7.8,21864,334,4,4,8,16,5,1,0,0,0,16043,7.2,19283,289
NA1_4176837961,True,6,3,6,13,4,1,0,0,0,16563,8.0,21946,276,5,3,5,19,0,0,1,0,0,18701,7.6,21786,344
NA1_4176841614,True,6,5,5,16,5,1,0,0,0,18451,7.4,19562,317,5,9,6,19,0,0,0,0,0,18492,7.2,19113,335
NA1_4176841917,True,14,15,7,19,7,1,0,0,0,21611,7.6,21611,281,7,9,14,19,4,0,1,0,0,18953,7.4,20463,309
NA1_4176852510,False,10,5,8,20,4,1,1,0,0,19433,7.6,21095,321,8,10,10,17,5,0,0,0,0,18400,7.4,19813,260
NA1_4176852511,False,6,4,8,15,2,1,0,0,0,19073,7.8,21335,332,8,8,6,18,1,1,0,0,0,19054,7.8,22389,336
NA1_4176854614,True,7,10,4,24,3,1,1,0,0,20148,7.6,20666,329,4,5,7,19,4,0,0,0,0,16738,7.2,19179,285
NA1_4176859904,True,7,6,10,19,5,0,0,1,0,19153,6.6,17626,276,10,13,7,19,5,0,0,0,0,19074,6.6,16558,260
NA1_4176860561,True,9,10,5,15,6,0,1,0,0,19524,7.6,21027,330,5,3,9,24,2,1,0,0,0,18247,7.4,20634,331
NA1_4176864665,True,16,18,6,20,3,1,0,1,0,24716,8.2,23840,339,6,7,16,16,1,0,1,0,0,18498,7.4,19786,308
NA1_4176866263,False,3,2,5,17,1,0,0,0,0,16937,7.6,20250,320,5,6,3,16,4,0,0,0,0,17493,7.6,21282,332
NA1_4176868227,True,8,9,7,21,3,0,1,0,0,19083,7.6,21442,311,7,15,8,14,5,0,0,0,0,17771,7.4,19670,266
NA1_4176868793,True,9,6,6,19,1,1,1,0,0,19653,7.6,21304,316,6,10,9,12,5,0,0,0,0,18904,7.8,21365,328
NA1_4176875513,False,5,6,8,16,1,0,1,0,0,18302,7.2,19117,300,8,9,5,19,5,1,0,0,0,19509,7.2,19593,326
NA1_4176875910,True,10,10,3,17,5,0,1,1,0,22077,8.0,23366,350,3,5,10,14,3,0,0,0,0,16185,7.2,18706,299
NA1_4176876922,False,11,13,7,18,3,0,0,0,0,20517,7.6,21270,310,7,7,11,17,4,1,1,0,0,18742,7.4,19826,312
NA1_4176880535,True,15,20,7,19,8,0,0,0,0,22097,7.6,20279,301,7,7,15,26,4,0,0,0,0,18491,7.2,18775,284
NA1_4176888187,False,4,2,7,17,3,0,0,0,0,16455,7.4,19368,297,6,8,3,16,6,0,0,0,0,18045,7.2,19838,302
NA1_4176889066,False,9,5,7,22,4,0,1,0,0,19694,7.8,22732,343,7,6,9,21,8,1,0,0,0,19107,7.6,21388,339
NA1_4176898166,True,14,8,9,19,4,0,0,0,0,19980,7.6,20577,275,9,11,14,21,3,1,0,0,0,17902,7.2,18670,226
NA1_4176899452,False,7,8,11,18,8,1,0,0,0,18160,7.2,20246,299,11,11,7,23,4,0,1,0,0,20888,7.8,22499,344
NA1_4176900589,True,4,4,5,12,4,1,0,0,0,16881,7.2,19569,315,5,1,4,18,3,0,1,0,0,17010,7.4,19776,294
NA1_4176904031,False,9,15,10,23,2,0,0,0,0,18835,7.2,19253,264,9,8,8,16,1,0,0,0,0,19052,7.4,20115,299
NA1_4176908878,False,1,1,7,20,3,1,1,0,0,16083,7.2,19229,340,7,8,1,21,6,0,0,0,0,19372,8.0,22897,367
NA1_4176911248,True,6,8,3,26,8,1,0,0,0,18937,7.6,21416,340,3,4,6,20,11,0,1,0,0,17550,7.4,20093,344
NA1_4176911982,True,9,13,4,21,1,0,1,1,0,21173,7.8,22076,315,4,6,9,11,4,0,0,0,0,17847,7.2,18742,320
NA1_4176914221,False,8,7,11,19,3,0,0,0,0,19532,7.4,19624,309,11,13,8,19,2,1,0,0,0,20086,7.6,19788,272
NA1_4176919218,False,4,4,12,22,2,0,0,0,0,17403,7.2,18561,291,12,18,4,18,7,0,1,0,0,20756,7.6,21701,313
NA1_4176919837,True,11,7,9,20,3,0,0,0,0,20151,7.6,21822,289,9,9,11,19,6,1,1,0,0,19703,7.6,20554,299
NA1_4176922298,True,5,5,4,18,5,0,1,1,0,19228,7.4,20783,310,4,8,5,19,5,1,0,0,0,17609,7.4,20072,311
NA1_4176922760,False,2,1,7,21,2,0,0,0,0,15792,6.8,18156,308,7,16,2,22,4,0,1,0,0,19317,7.6,20556,305
NA1_4176924889,True,7,12,6,22,5,1,1,1,0,20266,7.4,20446,325,6,2,7,16,5,0,0,0,0,18284,7.8,21544,310
NA1_4176926198,True,5,3,8,20,3,0,1,0,0,17337,7.4,20108,316,8,10,5,16,3,0,0,0,0,20158,7.4,20528,324
NA1_4176927318,True,15,19,6,18,2,0,1,0,0,21652,7.8,21976,330,5,7,14,16,3,0,0,0,0,16777,7.0,17901,258
NA1_4176933597,False,7,6,10,15,2,0,0,0,0,18321,7.4,19788,312,9,12,6,16,5,0,0,0,0,19386,7.8,21633,285
NA1_4176936381,False,8,3,15,15,4,0,1,0,0,17926,7.0,18664,271,15,21,8,22,3,1,0,1,0,23647,7.6,21057,315
NA1_4176937033,True,10,14,13,19,7,0,0,0,0,21513,8.0,22742,322,13,16,10,20,5,0,0,0,0,20872,7.6,20894,302
NA1_4176937857,True,5,5,6,16,9,1,0,0,0,17618,7.8,21830,307,6,4,5,24,6,0,0,0,0,18928,7.8,22040,347
NA1_4176944550,False,8,10,9,18,3,0,1,0,0,18702,7.4,19208,282,9,13,8,21,4,0,0,0,0,18870,7.4,20178,308
NA1_4176947612,True,10,8,5,15,5,0,1,0,0,19679,7.6,20940,321,5,7,10,16,3,1,0,0,0,18164,7.4,19839,322
NA1_4176948275,False,1,1,5,19,4,0,0,0,0,16814,7.6,20822,356,5,6,1,18,3,0,1,0,0,18558,7.6,21435,361
NA1_4176950862,True,4,5,11,16,3,1,0,0,0,17886,7.4,20600,355,11,9,4,18,3,0,1,0,0,20687,8.0,22126,347
NA1_4176953594,False,5,6,10,14,3,0,0,0,0,16512,6.8,18054,272,10,14,5,24,5,0,0,0,0,20844,7.6,20949,338
NA1_4176955386,False,12,13,6,20,3,0,0,0,0,20192,7.4,21134,292,6,9,12,18,1,1,0,0,0,18603,7.0,19317,306
NA1_4176959841,True,11,12,11,17,2,1,0,0,0,20048,7.6,21049,285,11,6,11,16,1,0,1,0,0,19799,7.2,19758,309
NA1_4176960889,False,7,6,5,14,9,0,0,0,0,18794,7.6,21440,333,5,2,7,19,2,1,0,0,0,18417,7.8,22066,341
NA1_4176962630,True,14,11,6,15,7,0,1,0,0,22158,8.0,22617,342,5,4,13,20,3,0,0,0,0,17787,7.6,21192,326
NA1_4176963803,True,11,15,5,15,4,1,0,0,0,21522,7.8,22145,337,5,6,11,18,4,0,0,0,0,17612,7.2,19173,313
NA1_4176969419,False,8,11,6,19,4,0,1,0,0,19356,7.6,20165,334,6,4,8,15,2,0,0,0,0,18083,7.6,20611,328
NA1_4176977766,False,6,8,9,19,3,1,0,0,0,17760,7.2,19316,294,9,8,6,18,4,0,1,0,0,20248,7.6,21685,359
NA1_4176980958,False,9,6,6,17,3,0,1,1,0,20308,7.6,20887,313,6,5,9,15,4,1,0,0,0,19218,7.6,20535,323
NA1_4176986182,True,9,10,6,15,10,0,1,0,0,20803,7.8,22441,348,6,7,9,17,4,0,0,0,0,17960,7.4,19823,322
NA1_4176995450,True,7,12,9,23,2,0,1,0,0,19266,7.4,20045,313,9,17,7,17,6,1,0,0,0,19894,7.2,19819,331
NA1_4177001429,False,6,9,12,21,3,0,1,0,0,18107,7.2,18987,289,12,15,6,20,5,1,0,0,0,21459,7.6,20991,300
NA1_4177002156,True,10,15,5,18,5,0,0,0,0,19546,7.4,20166,306,5,5,10,21,3,0,0,1,0,17954,6.8,18802,282
NA1_4177003225,False,8,5,8,21,5,1,0,0,0,18766,7.4,20317,332,8,6,8,18,5,0,1,0,0,18958,7.6,20383,316
NA1_4177004502,True,11,17,9,22,4,0,0,0,0,20462,7.2,19226,281,9,14,11,17,12,1,1,0,0,19263,7.0,18740,290
NA1_4177006559,True,5,6,6,16,5,1,0,0,0,18174,7.6,20720,314,6,5,5,20,2,0,1,0,0,17933,7.4,20511,335
NA1_4177009198,True,12,11,9,20,2,0,1,0,0,21530,7.8,22651,305,9,10,12,17,5,1,0,0,0,18553,7.4,19538,266
NA1_4177032699,False,5,2,6,13,2,0,1,0,0,17246,7.4,20834,318,6,6,5,20,2,1,0,0,0,19245,7.8,22154,341
NA1_4177043628,False,4,5,7,12,4,0,0,0,0,17492,6.8,18638,283,7,12,4,17,2,1,0,0,0,20005,7.4,20908,333
NA1_4177046220,False,5,3,11,13,3,1,0,0,0,16930,7.0,18802,282,11,10,5,17,1,0,0,0,0,20413,7.6,21343,315
NA1_4177051157,False,14,9,7,15,4,0,0,0,0,21725,7.8,22307,323,7,7,14,16,5,1,0,0,0,18430,7.4,18621,272
